"Code","Date","Time","Temperature","Wind","Noise","Cloud","Time.obs","Bird.code","Bird.sci","Bird.gen","Bird.sp","Behaviour","Behaviour.type","Plant.common","Plant.sci","Plant.genus","Plant.sp","DBH","Notes","Landtype"
"Y03",2025-06-13,08:34:00,11,2,3,1,08:50:00,"SOSP","Melospiza melodia","Melospiza","melodia","Inactive rest","Inactive rest","Smoketree","Euonymus alatus","Euonymous","alatus",10,NA,"yard"
"Y03",2025-06-13,08:34:00,11,2,3,1,08:50:00,"SOSP","Melospiza melodia","Melospiza","melodia","Occupying nest","Reproduction","Japanese barberry","Berberis thunbergii","Berberis","thunbergii",15,NA,"yard"
"Y03",2025-06-13,08:34:00,11,2,3,1,08:50:00,"SOSP","Melospiza melodia","Melospiza","melodia","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y31",2025-06-13,09:12:00,12,2,3,1,09:26:00,"AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",45,"Holding food in mouth; construction next door; heard: AMRO (fledgling)","yard"
"Y31",2025-06-13,09:12:00,12,2,3,1,09:12:00,"AMRO","Turdus migratorius","Turdus","migratorius","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y31",2025-06-13,09:12:00,12,2,3,1,09:12:00,"AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",45,NA,"yard"
"Y18",2025-06-13,10:08:00,12,2,1,1,10:08:00,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Red spruce","Picea rubens","Picea","rubens",51,"Left spruce","yard"
"Y18",2025-06-13,10:08:00,12,2,1,1,10:08:00,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",69,"Saw: HAWO (flythrough), 2xEUST","yard"
"Y18",2025-06-13,10:08:00,12,2,1,1,10:10:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Siberian elm","Ulmus pumila","Ulmus","pumila",69,NA,"yard"
"Y18",2025-06-13,10:08:00,12,2,1,1,10:12:00,"HAWO","Dryobates villosus","Dryobates","villosus","Unknown","Unknown","Siberian elm","Ulmus pumila","Ulmus","pumila",69,NA,"yard"
"Y18",2025-06-13,10:08:00,12,2,1,1,10:15:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Red spruce","Picea rubens","Picea","rubens",51,"Left spruce","yard"
"Y18",2025-06-13,10:08:00,12,2,1,1,10:15:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Red spruce","Picea rubens","Picea","rubens",51,"Left spruce","yard"
"Y18",2025-06-13,10:08:00,12,2,1,1,10:15:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Red spruce","Picea rubens","Picea","rubens",51,"Left spruce","yard"
"Y18",2025-06-13,10:08:00,12,2,1,1,10:15:00,"AMCR","Corvus brachyrhynchos","Corvus","brachyrhynchos","Inactive rest","Inactive rest","Red spruce","Picea rubens","Picea","rubens",51,"Left spruce","yard"
"Y04",2025-06-16,09:24:00,20,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOCA, AMRO, CHSW, HOSP (nesting in fixture for the wires on side of the house), SOSP, AMCR; Black squirrel hanging around; noise from neighbour cleaning balcony at 9:43","yard"
"Y24",2025-06-16,09:55:00,20,1,3,1,10:04:00,"SOSP","Melospiza melodia","Melospiza","melodia","Peck","Foraging","Ground",NA,NA,NA,NA,"REVI; kids playing loudly in school yard next door starting at 10:00","yard"
"Y24",2025-06-16,09:55:00,20,1,3,1,10:04:00,"SOSP","Melospiza melodia","Melospiza","melodia","Inactive rest","Inactive rest","Sour cherry","Prunus cerasus","Prunus","cerasus",8,NA,"yard"
"Y06",2025-06-02,07:49:00,11,3,1,1,07:50:00,"LEFL","Empidonax minimus","Empidonax","minimus","Inactive rest","Inactive rest","American hophornbeam","Ostrya virginiana","Ostrya","virginiana",2,"Heard and saw: RBGU, AMCR; Heard: NOCA","yard"
"Y06",2025-06-02,07:49:00,11,3,1,1,07:57:00,"LEFL","Empidonax minimus","Empidonax","minimus","Sally","Foraging","American hophornbeam","Ostrya virginiana","Ostrya","virginiana",2,NA,"yard"
"Y06",2025-06-02,07:49:00,11,3,1,1,07:57:00,"LEFL","Empidonax minimus","Empidonax","minimus","Sally","Foraging","Ground",NA,NA,NA,NA,"Ground vegetation","yard"
"Y06",2025-06-02,07:49:00,11,3,1,1,07:57:00,"LEFL","Empidonax minimus","Empidonax","minimus","Inactive rest","Inactive rest","American hophornbeam","Ostrya virginiana","Ostrya","virginiana",2,NA,"yard"
"Y06",2025-06-02,07:49:00,11,3,1,1,07:57:00,"LEFL","Empidonax minimus","Empidonax","minimus","Sally","Foraging","American hophornbeam","Ostrya virginiana","Ostrya","virginiana",2,NA,"yard"
"Y06",2025-06-02,07:49:00,11,3,1,1,07:57:00,"LEFL","Empidonax minimus","Empidonax","minimus","Sally","Foraging","American hophornbeam","Ostrya virginiana","Ostrya","virginiana",2,NA,"yard"
"Y26",2025-06-02,08:48:00,12,3,2,1,08:58:00,"Unknown","Unknown","Unknown","Unknown","Inactive rest","Inactive rest","Domestic apple","Malus domestica","Malus","domestica",21,"CHSW","yard"
"Y26",2025-06-02,08:48:00,12,3,2,1,09:06:00,"YEWA","Setophaga petechia","Setophaga","petechia","Inactive rest","Inactive rest","Domestic apple","Malus domestica","Malus","domestica",21,NA,"yard"
"Y26",2025-06-02,08:48:00,12,3,2,1,09:07:00,"YEWA","Setophaga petechia","Setophaga","petechia","Sally","Foraging","Ground",NA,NA,NA,NA,"Ground vegetation","yard"
"Y26",2025-06-02,08:48:00,12,3,2,1,08:52:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2025-06-02,08:48:00,12,3,2,1,08:55:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y09",2025-07-02,08:09:00,21,3,1,1,08:22:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Littleleaf linden","Tilia cordata","Tilia","cordata",14,"CHSW, HOSP, NOCA","yard"
"Y09",2025-07-02,08:09:00,21,3,1,1,08:22:00,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Common lilac","Syringa vulgaris","Syringa","vulgaris",36,NA,"yard"
"Y09",2025-07-02,08:09:00,21,3,1,1,08:25:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",36,NA,"yard"
"Y09",2025-07-02,08:09:00,21,3,1,1,08:25:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Littleleaf linden","Tilia cordata","Tilia","cordata",14,NA,"yard"
"Y09",2025-07-02,08:09:00,21,3,1,1,08:25:00,"HOSP","Passer domesticus","Passer","domesticus","Preening","Grooming","Littleleaf linden","Tilia cordata","Tilia","cordata",14,NA,"yard"
"Y09",2025-07-02,08:09:00,21,3,1,1,08:26:00,"HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Common lilac","Syringa vulgaris","Syringa","vulgaris",36,NA,"yard"
"Y49",2025-07-02,08:45:00,22,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yard"
"Y47",2025-06-23,07:10:00,24,1,1,2,07:21:00,"HOFI","Haemorhous mexicanus","Haemorhous","mexicanus","Vocalising","Vocalisation","White cedar","Thuja occidentalis","Thuja","occidentalis",16,"CHSW, AMRO, HOSP, AMCR, CHSP, SOSP, COGR, RBGU","yard"
"Y47",2025-06-23,07:10:00,24,1,1,2,07:28:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",16,NA,"yard"
"Y47",2025-06-23,07:10:00,24,1,1,2,07:28:00,"HOFI","Haemorhous mexicanus","Haemorhous","mexicanus","Unknown","Unknown","White cedar","Thuja occidentalis","Thuja","occidentalis",16,NA,"yard"
"Y50",2025-06-23,08:13:00,26,1,1,1,08:22:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Siberian elm","Ulmus pumila","Ulmus","pumila",35,"Right; AMRO, NOCA, HOSP, CHSW, AMCR, BCCH, AMGO; dog barking at 8:28","yard"
"Y50",2025-06-23,08:13:00,26,1,1,1,08:26:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Bill wipe","Grooming","Siberian elm","Ulmus pumila","Ulmus","pumila",35,"Right","yard"
"Y50",2025-06-23,08:13:00,26,1,1,1,08:26:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Siberian elm","Ulmus pumila","Ulmus","pumila",35,"Right","yard"
"Y50",2025-06-23,08:13:00,26,1,1,1,08:26:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Siberian elm","Ulmus pumila","Ulmus","pumila",35,"Right","yard"
"Y50",2025-06-23,08:13:00,26,1,1,1,08:26:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Siberian elm","Ulmus pumila","Ulmus","pumila",25,"Left","yard"
"Y50",2025-06-23,08:13:00,26,1,1,1,08:26:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Siberian elm","Ulmus pumila","Ulmus","pumila",36,"Left","yard"
"Y13",2025-06-23,09:12:00,26,1,2,2,09:17:00,"AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",135,"NOCA, AMRO, SOSP, EUST, HOSP; NOCA bathing in bird bath!; lawnmower started at 9:26","yard"
"Y13",2025-06-23,09:12:00,26,1,2,2,09:17:00,"AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",135,NA,"yard"
"Y05",2025-06-25,06:56:00,22,3,2,2,07:11:00,"CHSP","Spizella passerina","Spizella","passerina","Vocalising","Vocalisation","Blue spruce","Picea pungens","Picea","pungens",50,"Front yard; machinery started at 7:06; AMRO, AMGO, HOSP, WBNU, NOCA, CHSP, SOSP, AMCR, CEWA, EUST","yard"
"Y05",2025-06-25,06:56:00,22,3,2,2,07:16:00,"AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"yard"
"Y20",2025-06-25,07:57:00,23,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bunny; construction in yard directly behind; GREG, HOSP, MERL, SOSP, RBGU?, CHSW?","yard"
"Y07",2025-06-25,09:28:00,24,3,2,4,09:28:00,"AMRO","Turdus migratorius","Turdus","migratorius","Peck","Foraging","Ground",NA,NA,NA,NA,"HOSP, COGR, CHSP, EUST, CHSW, MODO, NOCA, AMRO","yard"
"Y27",2025-06-26,07:16:00,17,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dog barking at 7:25; COGR, HOSP, CHSW","yard"
"Y33",2025-06-26,09:22:00,18,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHSW, CHSP, AMRO","yard"
"Y09",2025-06-03,07:01:00,11,1,1,1,07:11:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",15,"HOSP, AMRO, RBGU, heard NOCA, CHSW; nest in 4415's fuschia plant","yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:30:00,"Unknown","Unknown","Unknown","Unknown","Preening","Grooming","Norway maple","Acer platanoides","Acer","platanoides",49,"Eyering, beigish brown, black streaks on butt","yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:30:00,"Unknown","Unknown","Unknown","Unknown","Preening","Grooming","Norway maple","Acer platanoides","Acer","platanoides",49,"Eyering, beigish brown, black streaks on butt","yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:34:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Ground",NA,NA,NA,NA,"NOCA, HOSP and EUST at birdfeeder","yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"Bird had white ""necklace""","yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:41:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:43:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:48:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:49:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:49:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:49:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:49:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:49:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:49:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:49:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:49:00,"HOFI","Haemorhous mexicanus","Haemorhous","mexicanus","Feeding fledgling","Reproduction","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:49:00,"HOFI","Haemorhous mexicanus","Haemorhous","mexicanus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"NOCA at feeder","yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:49:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:49:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:49:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Japanese maple","Acer palmatum","Acer","palmatum",8,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Norway maple","Acer platanoides","Acer","platanoides",49,NA,"yard"
"Y49",2025-06-03,09:29:00,17,1,2,1,09:35:00,"CHSP","Spizella passerina","Spizella","passerina","Peck","Foraging","Ground",NA,NA,NA,NA,"AMRO, CHSP","yard"
"Y32",2025-07-03,07:18:00,20,2,2,4,07:19:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Vocalising","Vocalisation","European crabapple","Malus sylvestris","Malus","sylvestris",36,NA,"yard"
"Y32",2025-07-03,07:18:00,20,2,2,4,07:19:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","European crabapple","Malus sylvestris","Malus","sylvestris",36,NA,"yard"
"Y45",2025-07-03,09:02:00,21,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOCA, BCCH, BLJA, HOSP, AMRO","yard"
"Y06",2025-06-30,08:12:00,20,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AMRO, NOCA, CHSW, WBNU, RBGU","yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,08:49:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Dead standing","Dead standing","Dead","standing",34,"SOSP, CHSW, NOCA","yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,08:50:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,08:52:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,08:45:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,08:53:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Preening","Grooming","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,08:56:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Preening","Grooming","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,08:56:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,08:57:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Preening","Grooming","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,08:58:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,08:58:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,08:58:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,08:59:00,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y26",2025-06-30,08:45:00,20,2,1,1,09:04:00,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Preening","Grooming","Dead standing","Dead standing","Dead","standing",34,NA,"yard"
"Y45",2025-06-04,07:23:00,17,1,1,1,07:38:00,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","White cedar","Thuja occidentalis","Thuja","occidentalis",18,"Heard AMCR, HOSP, NOCA; Saw AMRO (fly through); black cat!","yard"
"Y45",2025-06-04,07:23:00,17,1,1,1,07:25:00,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Vocalising","Vocalisation","Balsam fir","Abies balsamea","Abies","balsamea",9,NA,"yard"
